Time,Usage_kW,
6/6/2022 9:15,14.37,
6/6/2022 9:30,11.12,
6/6/2022 9:45,6,
6/6/2022 10:00,4.65,
6/6/2022 10:15,7.23,
6/6/2022 10:30,4.85,
6/6/2022 10:45,4.41,
6/6/2022 11:00,6.93,
6/6/2022 11:15,0.52,
6/6/2022 11:30,2.82,
6/6/2022 11:45,1.14,
6/6/2022 12:00,0.89,
6/6/2022 12:15,9.12,
6/6/2022 12:30,14.12,
6/6/2022 12:45,0.01,
6/6/2022 13:00,0.02,
6/6/2022 13:15,6.4,
6/6/2022 13:30,13.53,
6/6/2022 13:45,6.8,
6/6/2022 14:00,12.24,
6/6/2022 14:15,8.55,
6/6/2022 14:30,11.99,
6/6/2022 14:45,8.44,
6/6/2022 15:00,11.35,
6/6/2022 15:15,15.67,
6/6/2022 15:30,15.23,
6/6/2022 15:45,21.4,
6/6/2022 16:00,14.21,
6/6/2022 16:15,21.55,
6/6/2022 16:30,26.4,
6/6/2022 16:45,27,
6/6/2022 17:00,27.2,
6/6/2022 17:15,26.39,
6/6/2022 17:30,27.18,
6/6/2022 17:45,27.22,
6/6/2022 18:00,26.33,
6/6/2022 18:15,25.91,
6/6/2022 18:30,27.19,
6/6/2022 18:45,27.03,
6/6/2022 19:00,25.3,
6/6/2022 19:15,0.32,
6/6/2022 19:30,0.25,
6/6/2022 19:45,25.6,
6/6/2022 20:00,0.69,
6/6/2022 20:15,0.76,
6/6/2022 20:30,27.21,
6/6/2022 20:45,27.23,
6/6/2022 21:00,27.1,
6/6/2022 21:15,26.61,
6/6/2022 21:30,27.1,
6/6/2022 21:45,27.23,
6/6/2022 22:00,24.78,
6/6/2022 22:15,27.01,
6/6/2022 22:30,27.21,
6/6/2022 22:45,27.23,
6/6/2022 23:00,26.3,
6/6/2022 23:15,27.26,
6/6/2022 23:30,27.24,
6/6/2022 23:45,27.23,
7/6/2022 0:00,27.26,
7/6/2022 0:15,27.26,
7/6/2022 0:30,27.23,
7/6/2022 0:45,27.24,
7/6/2022 1:00,27.28,
7/6/2022 1:15,27.24,
7/6/2022 1:30,27.26,
7/6/2022 1:45,27.25,
7/6/2022 2:00,27.23,
7/6/2022 2:15,27.25,
7/6/2022 2:30,27.24,
7/6/2022 2:45,27.27,
7/6/2022 3:00,19.4,
7/6/2022 3:15,14.92,
7/6/2022 3:30,16.61,
7/6/2022 3:45,16.16,
7/6/2022 4:00,15.03,
7/6/2022 4:15,17.45,
7/6/2022 4:30,26.76,
7/6/2022 4:45,26.71,
7/6/2022 5:00,25.63,
7/6/2022 5:15,26.31,
7/6/2022 5:30,27.15,
7/6/2022 5:45,27.15,
7/6/2022 6:00,27.28,
7/6/2022 6:15,27.28,
7/6/2022 6:30,27.25,
7/6/2022 6:45,27.07,
7/6/2022 7:00,27.27,
7/6/2022 7:15,27.26,
7/6/2022 7:30,26.37,
7/6/2022 7:45,16.75,
7/6/2022 8:00,13.45,
7/6/2022 8:15,12.14,
7/6/2022 8:30,8.72,
7/6/2022 8:45,12.49,
7/6/2022 9:00,7.86,
7/6/2022 9:15,4.45,
7/6/2022 9:30,3.77,
7/6/2022 9:45,-0.02,
7/6/2022 10:00,-0.01,
7/6/2022 10:15,0.04,
7/6/2022 10:30,0.03,
7/6/2022 10:45,2.65,
7/6/2022 11:00,2.98,
7/6/2022 11:15,-0.02,
7/6/2022 11:30,2.27,
7/6/2022 11:45,0.06,
7/6/2022 12:00,0.03,
7/6/2022 12:15,3.16,
7/6/2022 12:30,0.23,
7/6/2022 12:45,-0.02,
7/6/2022 13:00,8.3,
7/6/2022 13:15,9.3,
7/6/2022 13:30,10.14,
7/6/2022 13:45,1.88,
7/6/2022 14:00,0.9,
7/6/2022 14:15,9.65,
7/6/2022 14:30,14.17,
7/6/2022 14:45,13.87,
7/6/2022 15:00,10.81,
7/6/2022 15:15,10.77,
7/6/2022 15:30,17.13,
7/6/2022 15:45,16.49,
7/6/2022 16:00,14.72,
7/6/2022 16:15,20.76,
7/6/2022 16:30,27.12,
7/6/2022 16:45,27.03,
7/6/2022 17:00,26.98,
7/6/2022 17:15,26.05,
7/6/2022 17:30,27.1,
7/6/2022 17:45,27.29,
7/6/2022 18:00,26.26,
7/6/2022 18:15,26.37,
7/6/2022 18:30,27.13,
7/6/2022 18:45,27.29,
7/6/2022 19:00,26.47,
7/6/2022 19:15,26.83,
7/6/2022 19:30,27.07,
7/6/2022 19:45,1.01,
7/6/2022 20:00,25.55,
7/6/2022 20:15,0.24,
7/6/2022 20:30,27.01,
7/6/2022 20:45,27.3,
7/6/2022 21:00,26.84,
7/6/2022 21:15,26.34,
7/6/2022 21:30,27.3,
7/6/2022 21:45,27.14,
7/6/2022 22:00,23.53,
7/6/2022 22:15,27.3,
7/6/2022 22:30,27.3,
7/6/2022 22:45,27.31,
7/6/2022 23:00,27.15,
7/6/2022 23:15,26.29,
7/6/2022 23:30,27.32,
7/6/2022 23:45,27.33,
8/6/2022 0:00,27.33,
8/6/2022 0:15,27.3,
8/6/2022 0:30,27.31,
8/6/2022 0:45,27.3,
8/6/2022 1:00,27.31,
8/6/2022 1:15,27.3,
8/6/2022 1:30,27.33,
8/6/2022 1:45,27.34,
8/6/2022 2:00,27.33,
8/6/2022 2:15,27.35,
8/6/2022 2:30,27.34,
8/6/2022 2:45,27.34,
8/6/2022 3:00,17.61,
8/6/2022 3:15,13.87,
8/6/2022 3:30,15.46,
8/6/2022 3:45,15.4,
8/6/2022 4:00,12.26,
8/6/2022 4:15,18.9,
8/6/2022 4:30,27.35,
8/6/2022 4:45,27.37,
8/6/2022 5:00,27.34,
8/6/2022 5:15,27.38,
8/6/2022 5:30,27.33,
8/6/2022 5:45,27.37,
8/6/2022 6:00,27.34,
8/6/2022 6:15,27.34,
8/6/2022 6:30,27.34,
8/6/2022 6:45,27.34,
8/6/2022 7:00,27.2,
8/6/2022 7:15,26.79,
8/6/2022 7:30,27.39,
8/6/2022 7:45,21.12,
8/6/2022 8:00,18.75,
8/6/2022 8:15,16.37,
8/6/2022 8:30,13.73,
8/6/2022 8:45,15.26,
8/6/2022 9:00,8.89,
8/6/2022 9:15,2.72,
8/6/2022 9:30,4.52,
8/6/2022 9:45,6.38,
8/6/2022 10:00,1.6,
8/6/2022 10:15,8.12,
8/6/2022 10:30,0.74,
8/6/2022 10:45,0.83,
8/6/2022 11:00,16.09,
8/6/2022 11:15,7.01,
8/6/2022 11:30,0.78,
8/6/2022 11:45,0.14,
8/6/2022 12:00,2.13,
8/6/2022 12:15,0.02,
8/6/2022 12:30,-0.01,
8/6/2022 12:45,0,
8/6/2022 13:00,11.38,
8/6/2022 13:15,7,
8/6/2022 13:30,1.98,
8/6/2022 13:45,-0.02,
8/6/2022 14:00,3.1,
8/6/2022 14:15,6.88,
8/6/2022 14:30,18.66,
8/6/2022 14:45,13.98,
8/6/2022 15:00,18.75,
8/6/2022 15:15,15.89,
8/6/2022 15:30,14.38,
8/6/2022 15:45,20.58,
8/6/2022 16:00,25.61,
8/6/2022 16:15,24.55,
8/6/2022 16:30,25.72,
8/6/2022 16:45,26.93,
8/6/2022 17:00,27.3,
8/6/2022 17:15,26.59,
8/6/2022 17:30,26.45,
8/6/2022 17:45,27.37,
8/6/2022 18:00,27.37,
8/6/2022 18:15,26.86,
8/6/2022 18:30,25.49,
8/6/2022 18:45,27.29,
8/6/2022 19:00,27.33,
8/6/2022 19:15,26.61,
8/6/2022 19:30,26.18,
8/6/2022 19:45,27.42,
8/6/2022 20:00,25.66,
8/6/2022 20:15,0.54,
8/6/2022 20:30,26.65,
8/6/2022 20:45,27.41,
8/6/2022 21:00,27.41,
8/6/2022 21:15,26.98,
8/6/2022 21:30,26.85,
8/6/2022 21:45,27.26,
8/6/2022 22:00,25.29,
8/6/2022 22:15,27.41,
8/6/2022 22:30,27.41,
8/6/2022 22:45,27.43,
8/6/2022 23:00,27.41,
8/6/2022 23:15,23.07,
8/6/2022 23:30,27.41,
8/6/2022 23:45,27.41,
9/6/2022 0:00,27.42,
9/6/2022 0:15,27.43,
9/6/2022 0:30,27.42,
9/6/2022 0:45,27.41,
9/6/2022 1:00,27.42,
9/6/2022 1:15,27.42,
9/6/2022 1:30,27.43,
9/6/2022 1:45,27.43,
9/6/2022 2:00,27.41,
9/6/2022 2:15,27.42,
9/6/2022 2:30,27.44,
9/6/2022 2:45,18.67,
9/6/2022 3:00,15.99,
9/6/2022 3:15,13.72,
9/6/2022 3:30,14.07,
9/6/2022 3:45,16.22,
9/6/2022 4:00,15.97,
9/6/2022 4:15,17.2,
9/6/2022 4:30,26.39,
9/6/2022 4:45,27.2,
9/6/2022 5:00,26.93,
9/6/2022 5:15,26.96,
9/6/2022 5:30,27.12,
9/6/2022 5:45,26.95,
9/6/2022 6:00,27.21,
9/6/2022 6:15,25.98,
9/6/2022 6:30,25.65,
9/6/2022 6:45,27.04,
9/6/2022 7:00,27.26,
9/6/2022 7:15,25.46,
9/6/2022 7:30,22.74,
9/6/2022 7:45,26.73,
9/6/2022 8:00,25.18,
9/6/2022 8:15,21.36,
9/6/2022 8:30,17.59,
9/6/2022 8:45,22.36,
9/6/2022 9:00,20.86,
9/6/2022 9:15,18.73,
9/6/2022 9:30,18.35,
9/6/2022 9:45,19.08,
9/6/2022 10:00,20.19,
9/6/2022 10:15,14.04,
9/6/2022 10:30,0.36,
9/6/2022 10:45,11.8,
9/6/2022 11:00,15.8,
9/6/2022 11:15,11.3,
9/6/2022 11:30,15.36,
9/6/2022 11:45,17.44,
9/6/2022 12:00,23.1,
9/6/2022 12:15,20.62,
9/6/2022 12:30,19.69,
9/6/2022 12:45,20.59,
9/6/2022 13:00,20.18,
9/6/2022 13:15,21.86,
9/6/2022 13:30,20.5,
9/6/2022 13:45,20.77,
9/6/2022 14:00,22.73,
9/6/2022 14:15,20.17,
9/6/2022 14:30,18.39,
9/6/2022 14:45,22.37,
9/6/2022 15:00,26.11,
9/6/2022 15:15,24.12,
9/6/2022 15:30,23.14,
9/6/2022 15:45,23.71,
9/6/2022 16:00,24.4,
9/6/2022 16:15,24.11,
9/6/2022 16:30,25.12,
9/6/2022 16:45,26.82,
9/6/2022 17:00,27.43,
9/6/2022 17:15,26.56,
9/6/2022 17:30,27.02,
9/6/2022 17:45,27.53,
9/6/2022 18:00,27.35,
9/6/2022 18:15,26.07,
9/6/2022 18:30,26.58,
9/6/2022 18:45,27.37,
9/6/2022 19:00,27.3,
9/6/2022 19:15,26.29,
9/6/2022 19:30,1.79,
9/6/2022 19:45,0.62,
9/6/2022 20:00,25.75,
9/6/2022 20:15,0.04,
9/6/2022 20:30,27.37,
9/6/2022 20:45,27.5,
9/6/2022 21:00,27.34,
9/6/2022 21:15,25.21,
9/6/2022 21:30,27.5,
9/6/2022 21:45,27.5,
9/6/2022 22:00,25.82,
9/6/2022 22:15,27.52,
9/6/2022 22:30,27.54,
9/6/2022 22:45,27.49,
9/6/2022 23:00,27.49,
9/6/2022 23:15,27.49,
9/6/2022 23:30,27.5,
9/6/2022 23:45,27.51,
10/6/2022 0:00,27.51,
10/6/2022 0:15,27.54,
10/6/2022 0:30,27.51,
10/6/2022 0:45,27.52,
10/6/2022 1:00,27.52,
10/6/2022 1:15,27.51,
10/6/2022 1:30,27.53,
10/6/2022 1:45,27.53,
10/6/2022 2:00,27.52,
10/6/2022 2:15,27.52,
10/6/2022 2:30,27.52,
10/6/2022 2:45,20.03,
10/6/2022 3:00,16.01,
10/6/2022 3:15,14.52,
10/6/2022 3:30,13.68,
10/6/2022 3:45,14.4,
10/6/2022 4:00,15.42,
10/6/2022 4:15,19.92,
10/6/2022 4:30,26.43,
10/6/2022 4:45,26.95,
10/6/2022 5:00,27.59,
10/6/2022 5:15,27.2,
10/6/2022 5:30,27.53,
10/6/2022 5:45,26.33,
10/6/2022 6:00,27.52,
10/6/2022 6:15,27.54,
10/6/2022 6:30,26.06,
10/6/2022 6:45,25.66,
10/6/2022 7:00,27.47,
10/6/2022 7:15,26.68,
10/6/2022 7:30,22.72,
10/6/2022 7:45,17.59,
10/6/2022 8:00,17.88,
10/6/2022 8:15,15.69,
10/6/2022 8:30,11.04,
10/6/2022 8:45,14.34,
10/6/2022 9:00,15.17,
10/6/2022 9:15,11.37,
10/6/2022 9:30,9.17,
10/6/2022 9:45,5.27,
10/6/2022 10:00,8.22,
10/6/2022 10:15,8.31,
10/6/2022 10:30,0.42,
10/6/2022 10:45,7.32,
10/6/2022 11:00,14.03,
10/6/2022 11:15,12.65,
10/6/2022 11:30,2.05,
10/6/2022 11:45,0.17,
10/6/2022 12:00,10.75,
10/6/2022 12:15,8.76,
10/6/2022 12:30,2.6,
10/6/2022 12:45,0.03,
10/6/2022 13:00,0.22,
10/6/2022 13:15,0.66,
10/6/2022 13:30,0.78,
10/6/2022 13:45,5.59,
10/6/2022 14:00,11.93,
10/6/2022 14:15,18.41,
10/6/2022 14:30,11.31,
10/6/2022 14:45,14.75,
10/6/2022 15:00,15.03,
10/6/2022 15:15,23.26,
10/6/2022 15:30,20.16,
10/6/2022 15:45,18.99,
10/6/2022 16:00,25.49,
10/6/2022 16:15,27.4,
10/6/2022 16:30,25.41,
10/6/2022 16:45,26.31,
10/6/2022 17:00,27.54,
10/6/2022 17:15,27.55,
10/6/2022 17:30,27.15,
10/6/2022 17:45,26.48,
10/6/2022 18:00,27.59,
10/6/2022 18:15,27.56,
10/6/2022 18:30,26.42,
10/6/2022 18:45,0.41,
10/6/2022 19:00,2.13,
10/6/2022 19:15,2.64,
10/6/2022 19:30,0.09,
10/6/2022 19:45,0.16,
10/6/2022 20:00,1.36,
10/6/2022 20:15,0.79,
10/6/2022 20:30,27.03,
10/6/2022 20:45,26.89,
10/6/2022 21:00,27.52,
10/6/2022 21:15,27.39,
10/6/2022 21:30,26.87,
10/6/2022 21:45,27.58,
10/6/2022 22:00,27.47,
10/6/2022 22:15,27.56,
10/6/2022 22:30,27.57,
10/6/2022 22:45,27.56,
10/6/2022 23:00,27.58,
10/6/2022 23:15,27.03,
10/6/2022 23:30,27.6,
10/6/2022 23:45,27.6,
11/6/2022 0:00,27.58,
11/6/2022 0:15,27.59,
11/6/2022 0:30,27.58,
11/6/2022 0:45,27.61,
11/6/2022 1:00,27.6,
11/6/2022 1:15,27.6,
11/6/2022 1:30,27.6,
11/6/2022 1:45,27.61,
11/6/2022 2:00,27.61,
11/6/2022 2:15,27.6,
11/6/2022 2:30,27.62,
11/6/2022 2:45,27.62,
11/6/2022 3:00,27.61,
11/6/2022 3:15,27.62,
11/6/2022 3:30,27.62,
11/6/2022 3:45,27.62,
11/6/2022 4:00,27.62,
11/6/2022 4:15,27.62,
11/6/2022 4:30,27.63,
11/6/2022 4:45,27.6,
11/6/2022 5:00,27.64,
11/6/2022 5:15,27.57,
11/6/2022 5:30,27.46,
11/6/2022 5:45,25.79,
11/6/2022 6:00,27.66,
11/6/2022 6:15,27.61,
11/6/2022 6:30,27.64,
11/6/2022 6:45,27.63,
11/6/2022 7:00,27.64,
11/6/2022 7:15,27.64,
11/6/2022 7:30,27.66,
11/6/2022 7:45,15.96,
11/6/2022 8:00,19.16,
11/6/2022 8:15,24.91,
11/6/2022 8:30,12.26,
11/6/2022 8:45,10.9,
11/6/2022 9:00,17.57,
11/6/2022 9:15,13.48,
11/6/2022 9:30,11.66,
11/6/2022 9:45,3.36,
11/6/2022 10:00,1.81,
11/6/2022 10:15,10.84,
11/6/2022 10:30,11.13,
11/6/2022 10:45,4.77,
11/6/2022 11:00,8.08,
11/6/2022 11:15,4.21,
11/6/2022 11:30,3.11,
11/6/2022 11:45,9.42,
11/6/2022 12:00,12.5,
11/6/2022 12:15,18.15,
11/6/2022 12:30,12.21,
11/6/2022 12:45,10.17,
11/6/2022 13:00,7.03,
11/6/2022 13:15,10.63,
11/6/2022 13:30,10.29,
11/6/2022 13:45,15.77,
11/6/2022 14:00,12.12,
11/6/2022 14:15,14.15,
11/6/2022 14:30,18.61,
11/6/2022 14:45,16.87,
11/6/2022 15:00,17.68,
11/6/2022 15:15,17.72,
11/6/2022 15:30,17.33,
11/6/2022 15:45,18.96,
11/6/2022 16:00,17.8,
11/6/2022 16:15,22.7,
11/6/2022 16:30,25.18,
11/6/2022 16:45,25.3,
11/6/2022 17:00,27.68,
11/6/2022 17:15,27.46,
11/6/2022 17:30,26.77,
11/6/2022 17:45,27.56,
11/6/2022 18:00,26.89,
11/6/2022 18:15,27.6,
11/6/2022 18:30,27.65,
11/6/2022 18:45,27.65,
11/6/2022 19:00,27.29,
11/6/2022 19:15,27.54,
11/6/2022 19:30,27.47,
11/6/2022 19:45,27.64,
11/6/2022 20:00,27.14,
11/6/2022 20:15,26.95,
11/6/2022 20:30,27.32,
11/6/2022 20:45,27.67,
11/6/2022 21:00,27.66,
11/6/2022 21:15,27.06,
11/6/2022 21:30,26.75,
11/6/2022 21:45,27.6,
11/6/2022 22:00,27.66,
11/6/2022 22:15,27.62,
11/6/2022 22:30,27.5,
11/6/2022 22:45,27.68,
11/6/2022 23:00,27.66,
11/6/2022 23:15,27.35,
11/6/2022 23:30,27.66,
11/6/2022 23:45,27.66,
12/6/2022 0:00,21.22,
12/6/2022 0:15,18.36,
12/6/2022 0:30,15.59,
12/6/2022 0:45,13.61,
12/6/2022 1:00,14,
12/6/2022 1:15,18.04,
12/6/2022 1:30,13.91,
12/6/2022 1:45,16.07,
12/6/2022 2:00,14.57,
12/6/2022 2:15,16.26,
12/6/2022 2:30,16.15,
12/6/2022 2:45,13.06,
12/6/2022 3:00,13.55,
12/6/2022 3:15,16.89,
12/6/2022 3:30,13.41,
12/6/2022 3:45,12.65,
12/6/2022 4:00,13.87,
12/6/2022 4:15,17.46,
12/6/2022 4:30,26.03,
12/6/2022 4:45,26.87,
12/6/2022 5:00,27.27,
12/6/2022 5:15,27.61,
12/6/2022 5:30,27.67,
12/6/2022 5:45,26.23,
12/6/2022 6:00,26,
12/6/2022 6:15,27.68,
12/6/2022 6:30,25.8,
12/6/2022 6:45,27.68,
12/6/2022 7:00,27.65,
12/6/2022 7:15,27.69,
12/6/2022 7:30,27.71,
12/6/2022 7:45,27.67,
12/6/2022 8:00,27.67,
12/6/2022 8:15,19.01,
12/6/2022 8:30,18.97,
12/6/2022 8:45,9.84,
12/6/2022 9:00,8.11,
12/6/2022 9:15,9.66,
12/6/2022 9:30,7.5,
12/6/2022 9:45,6.86,
12/6/2022 10:00,9.18,
12/6/2022 10:15,5.3,
12/6/2022 10:30,6.53,
12/6/2022 10:45,1.83,
12/6/2022 11:00,12.17,
12/6/2022 11:15,9.07,
12/6/2022 11:30,5.15,
12/6/2022 11:45,2.75,
12/6/2022 12:00,1.69,
12/6/2022 12:15,13.36,
12/6/2022 12:30,4.83,
12/6/2022 12:45,7.03,
12/6/2022 13:00,15.95,
12/6/2022 13:15,10.47,
12/6/2022 13:30,9.26,
12/6/2022 13:45,14.9,
12/6/2022 14:00,14.86,
12/6/2022 14:15,17.23,
12/6/2022 14:30,16.17,
12/6/2022 14:45,18.25,
12/6/2022 15:00,26.55,
12/6/2022 15:15,27.46,
12/6/2022 15:30,27.5,
12/6/2022 15:45,27.66,
12/6/2022 16:00,27.43,
12/6/2022 16:15,25.89,
12/6/2022 16:30,27.53,
12/6/2022 16:45,25.72,
12/6/2022 17:00,27.69,
12/6/2022 17:15,27.67,
12/6/2022 17:30,27.54,
12/6/2022 17:45,27.32,
12/6/2022 18:00,27.59,
12/6/2022 18:15,27.58,
12/6/2022 18:30,27.66,
12/6/2022 18:45,27.39,
12/6/2022 19:00,26.98,
12/6/2022 19:15,27.68,
12/6/2022 19:30,27.7,
12/6/2022 19:45,27.53,
12/6/2022 20:00,27.56,
12/6/2022 20:15,27.7,
12/6/2022 20:30,27.7,
12/6/2022 20:45,26.89,
12/6/2022 21:00,27.72,
12/6/2022 21:15,27.68,
12/6/2022 21:30,27.02,
12/6/2022 21:45,27.7,
12/6/2022 22:00,27.72,
12/6/2022 22:15,27.53,
12/6/2022 22:30,26.08,
12/6/2022 22:45,27.71,
12/6/2022 23:00,27.71,
12/6/2022 23:15,27.61,
12/6/2022 23:30,27.72,
12/6/2022 23:45,27.71,
13/6/2022 0:00,27.73,
13/6/2022 0:15,27.74,
13/6/2022 0:30,27.72,
13/6/2022 0:45,18.05,
13/6/2022 1:00,14.15,
13/6/2022 1:15,17.89,
13/6/2022 1:30,13.71,
13/6/2022 1:45,14.7,
13/6/2022 2:00,15.56,
13/6/2022 2:15,17.37,
13/6/2022 2:30,14.89,
13/6/2022 2:45,13.71,
13/6/2022 3:00,15.38,
13/6/2022 3:15,15.07,
13/6/2022 3:30,12.56,
13/6/2022 3:45,12.11,
13/6/2022 4:00,17.1,
13/6/2022 4:15,20.35,
13/6/2022 4:30,27.07,
13/6/2022 4:45,26.7,
13/6/2022 5:00,27.41,
13/6/2022 5:15,27.68,
13/6/2022 5:30,27.1,
13/6/2022 5:45,27.73,
13/6/2022 6:00,25.42,
13/6/2022 6:15,27.74,
13/6/2022 6:30,26.39,
13/6/2022 6:45,24.75,
13/6/2022 7:00,23.81,
13/6/2022 7:15,24.66,
13/6/2022 7:30,15.19,
13/6/2022 7:45,14.33,
13/6/2022 8:00,14.99,
13/6/2022 8:15,14.41,
13/6/2022 8:30,13.15,
13/6/2022 8:45,11.69,
13/6/2022 9:00,12.55,
13/6/2022 9:15,12.86,
13/6/2022 9:30,7.59,
13/6/2022 9:45,3.47,
13/6/2022 10:00,0.04,
13/6/2022 10:15,2.37,
13/6/2022 10:30,4.42,
13/6/2022 10:45,0.01,
13/6/2022 11:00,6.32,
13/6/2022 11:15,5.33,
13/6/2022 11:30,5.02,
13/6/2022 11:45,3.99,
13/6/2022 12:00,9.35,
13/6/2022 12:15,7.33,
13/6/2022 12:30,10.19,
13/6/2022 12:45,7.22,
13/6/2022 13:00,0,
13/6/2022 13:15,12,
13/6/2022 13:30,8.8,
13/6/2022 13:45,12.36,
13/6/2022 14:00,8.79,
13/6/2022 14:15,14.3,
13/6/2022 14:30,11.92,
13/6/2022 14:45,14.21,
13/6/2022 15:00,15.66,
13/6/2022 15:15,16.77,
13/6/2022 15:30,13.48,
13/6/2022 15:45,16.26,
13/6/2022 16:00,20.29,
13/6/2022 16:15,20.3,
13/6/2022 16:30,23.12,
13/6/2022 16:45,24.58,
13/6/2022 17:00,27.54,
13/6/2022 17:15,27.76,
13/6/2022 17:30,27.73,
13/6/2022 17:45,26.89,
13/6/2022 18:00,27.46,
13/6/2022 18:15,27.61,
13/6/2022 18:30,27.74,
13/6/2022 18:45,26.2,
13/6/2022 19:00,1.81,
13/6/2022 19:15,0.36,
13/6/2022 19:30,1.34,
13/6/2022 19:45,0.35,
13/6/2022 20:00,25.7,
13/6/2022 20:15,0.49,
13/6/2022 20:30,27.75,
13/6/2022 20:45,27.33,
13/6/2022 21:00,27.16,
13/6/2022 21:15,27.62,
13/6/2022 21:30,26.35,
13/6/2022 21:45,27.78,
13/6/2022 22:00,27.76,
13/6/2022 22:15,27.55,
13/6/2022 22:30,27.78,
13/6/2022 22:45,27.75,
13/6/2022 23:00,27.31,
13/6/2022 23:15,27.79,
13/6/2022 23:30,27.76,
13/6/2022 23:45,27.77,
14/6/2022 0:00,27.77,
14/6/2022 0:15,27.79,
14/6/2022 0:30,27.82,
14/6/2022 0:45,27.77,
14/6/2022 1:00,27.78,
14/6/2022 1:15,27.79,
14/6/2022 1:30,27.78,
14/6/2022 1:45,27.78,
14/6/2022 2:00,27.78,
14/6/2022 2:15,27.81,
14/6/2022 2:30,27.8,
14/6/2022 2:45,27.79,
14/6/2022 3:00,27.79,
14/6/2022 3:15,27.79,
14/6/2022 3:30,17.74,
14/6/2022 3:45,12.95,
14/6/2022 4:00,17.04,
14/6/2022 4:15,21.8,
14/6/2022 4:30,27.23,
14/6/2022 4:45,26.84,
14/6/2022 5:00,26.9,
14/6/2022 5:15,27.67,
14/6/2022 5:30,27.61,
14/6/2022 5:45,27.78,
14/6/2022 6:00,27.61,
14/6/2022 6:15,27.52,
14/6/2022 6:30,27.78,
14/6/2022 6:45,26.47,
14/6/2022 7:00,26.56,
14/6/2022 7:15,21.77,
14/6/2022 7:30,19.17,
14/6/2022 7:45,13.77,
14/6/2022 8:00,12.42,
14/6/2022 8:15,11.81,
14/6/2022 8:30,15.09,
14/6/2022 8:45,16.38,
14/6/2022 9:00,10.57,
14/6/2022 9:15,5.88,
14/6/2022 9:30,6.21,
14/6/2022 9:45,2.83,
14/6/2022 10:00,4.98,
14/6/2022 10:15,12.64,
14/6/2022 10:30,6.92,
14/6/2022 10:45,8.39,
14/6/2022 11:00,2.16,
14/6/2022 11:15,2.95,
14/6/2022 11:30,1.1,
14/6/2022 11:45,0.04,
14/6/2022 12:00,0.25,
14/6/2022 12:15,6.01,
14/6/2022 12:30,8.38,
14/6/2022 12:45,4.78,
14/6/2022 13:00,14.1,
14/6/2022 13:15,12.83,
14/6/2022 13:30,8.56,
14/6/2022 13:45,19.17,
14/6/2022 14:00,10.96,
14/6/2022 14:15,11.22,
14/6/2022 14:30,16.93,
14/6/2022 14:45,14.22,
14/6/2022 15:00,16.85,
14/6/2022 15:15,13.7,
14/6/2022 15:30,19.25,
14/6/2022 15:45,19.04,
14/6/2022 16:00,18.68,
14/6/2022 16:15,25.68,
14/6/2022 16:30,27.81,
14/6/2022 16:45,26.11,
14/6/2022 17:00,27.65,
14/6/2022 17:15,27.63,
14/6/2022 17:30,27.72,
14/6/2022 17:45,27.81,
14/6/2022 18:00,27.42,
14/6/2022 18:15,27.4,
14/6/2022 18:30,27.82,
14/6/2022 18:45,27.8,
14/6/2022 19:00,27.78,
14/6/2022 19:15,27.7,
14/6/2022 19:30,2.49,
14/6/2022 19:45,27.85,
14/6/2022 20:00,1.96,
14/6/2022 20:15,0.68,
14/6/2022 20:30,27.71,
14/6/2022 20:45,27.75,
14/6/2022 21:00,27.49,
14/6/2022 21:15,26.59,
14/6/2022 21:30,27.63,
14/6/2022 21:45,27.87,
14/6/2022 22:00,27.88,
14/6/2022 22:15,27.86,
14/6/2022 22:30,27.87,
14/6/2022 22:45,26.66,
14/6/2022 23:00,26.32,
14/6/2022 23:15,27.87,
14/6/2022 23:30,27.88,
14/6/2022 23:45,27.88,
15/6/2022 0:00,27.87,
15/6/2022 0:15,27.87,
15/6/2022 0:30,27.87,
15/6/2022 0:45,27.9,
15/6/2022 1:00,27.88,
15/6/2022 1:15,27.88,
15/6/2022 1:30,27.85,
15/6/2022 1:45,27.88,
15/6/2022 2:00,27.89,
15/6/2022 2:15,27.88,
15/6/2022 2:30,27.9,
15/6/2022 2:45,21.24,
15/6/2022 3:00,14.18,
15/6/2022 3:15,14.14,
15/6/2022 3:30,15.78,
15/6/2022 3:45,14.39,
15/6/2022 4:00,16.42,
15/6/2022 4:15,22.12,
15/6/2022 4:30,27.53,
15/6/2022 4:45,27.47,
15/6/2022 5:00,27.89,
15/6/2022 5:15,27.39,
15/6/2022 5:30,27.89,
15/6/2022 5:45,27.88,
15/6/2022 6:00,27.89,
15/6/2022 6:15,26.22,
15/6/2022 6:30,27.86,
15/6/2022 6:45,27.9,
15/6/2022 7:00,26.88,
15/6/2022 7:15,27.58,
15/6/2022 7:30,27.82,
15/6/2022 7:45,27.03,
15/6/2022 8:00,26.49,
15/6/2022 8:15,25.18,
15/6/2022 8:30,27.21,
15/6/2022 8:45,24.74,
15/6/2022 9:00,23,
15/6/2022 9:15,21.39,
15/6/2022 9:30,26.74,
15/6/2022 9:45,26.37,
15/6/2022 10:00,21.76,
15/6/2022 10:15,19.88,
15/6/2022 10:30,22.11,
15/6/2022 10:45,15.75,
15/6/2022 11:00,11.9,
15/6/2022 11:15,11.19,
15/6/2022 11:30,12.14,
15/6/2022 11:45,5.96,
