Time,Usage_kW,Unnamed: 2,Usage_kWh,Day,Network_Cost_kWh,Network_Cost_kW,Retail_Cost_kWh,Feed_in
2022-05-31 09:15:00,9.78,,2.445,Tuesday,0.1674825,99.75599999999999,0.25405016999999996,0.0
2022-05-31 09:30:00,5.97,,1.4925,Tuesday,0.10223625,60.89399999999999,0.15507970499999998,0.0
2022-05-31 09:45:00,8.58,,2.145,Tuesday,0.14693250000000002,87.51599999999999,0.22287837,0.0
2022-05-31 10:00:00,12.85,,3.2125,Tuesday,0.22005625,131.07,0.333798025,0.0
2022-05-31 10:15:00,7.62,,1.905,Tuesday,0.1304925,77.72399999999999,0.19794093,0.0
2022-05-31 10:30:00,1.25,,0.3125,Tuesday,0.02140625,12.75,0.032470625,0.0
2022-05-31 10:45:00,6.85,,1.7125,Tuesday,0.11730625,69.86999999999999,0.177939025,0.0
2022-05-31 11:00:00,2.97,,0.7425,Tuesday,0.05086125000000001,30.294,0.077150205,0.0
2022-05-31 11:15:00,0.09,,0.0225,Tuesday,0.00154125,0.9179999999999999,0.002337885,0.0
2022-05-31 11:30:00,1.41,,0.3525,Tuesday,0.02414625,14.381999999999998,0.036626864999999995,0.0
2022-05-31 11:45:00,-3.39,,-0.8475,Tuesday,0.0,0.0,0.0,0.0339
2022-05-31 12:00:00,-3.68,,-0.92,Tuesday,0.0,0.0,0.0,0.0368
2022-05-31 12:15:00,1.76,,0.44,Tuesday,0.030140000000000004,17.951999999999998,0.04571864,0.0
2022-05-31 12:30:00,0.06,,0.015,Tuesday,0.0010275,0.612,0.0015585899999999999,0.0
2022-05-31 12:45:00,-0.01,,-0.0025,Tuesday,0.0,0.0,0.0,0.0001
2022-05-31 13:00:00,9.59,,2.3975,Tuesday,0.16422875,97.818,0.249114635,0.0
2022-05-31 13:15:00,6.67,,1.6675,Tuesday,0.11422375000000001,68.03399999999999,0.173263255,0.0
2022-05-31 13:30:00,0.23,,0.0575,Tuesday,0.00393875,2.346,0.005974595,0.0
2022-05-31 13:45:00,11.05,,2.7625,Tuesday,0.18923125000000002,112.71,0.28704032500000004,0.0
2022-05-31 14:00:00,12.82,,3.205,Tuesday,0.21954250000000003,130.76399999999998,0.33301873,0.0
2022-05-31 14:15:00,13.15,,3.2875,Tuesday,0.22519375000000003,134.13,0.341590975,0.0
2022-05-31 14:30:00,16.45,,4.1125,Tuesday,0.28170625,167.79,0.42731342499999997,0.0
2022-05-31 14:45:00,15.59,,3.8975,Tuesday,0.26697875000000004,159.018,0.404973635,0.0
2022-05-31 15:00:00,16.49,,4.1225,Tuesday,0.28239125,168.19799999999998,0.42835248499999995,0.0
2022-05-31 15:15:00,10.7,,2.675,Tuesday,0.1832375,109.13999999999999,0.27794854999999996,0.0
2022-05-31 15:30:00,14.22,,3.555,Tuesday,0.24351750000000003,145.04399999999998,0.36938583,0.0
2022-05-31 15:45:00,23.05,,5.7625,Tuesday,0.39473125000000003,235.10999999999999,0.598758325,0.0
2022-05-31 16:00:00,22.74,,5.685,Tuesday,0.3894225,231.94799999999998,0.59070561,0.0
2022-05-31 16:15:00,28.27,,7.0675,Tuesday,0.48412375,288.354,0.734355655,0.0
2022-05-31 16:30:00,28.22,,7.055,Tuesday,0.4832675,287.844,0.73305683,0.0
2022-05-31 16:45:00,28.44,,7.11,Tuesday,0.48703500000000005,290.08799999999997,0.73877166,0.0
2022-05-31 17:00:00,28.43,,7.1075,Tuesday,0.48686375000000004,289.986,0.738511895,0.0
2022-05-31 17:15:00,28.29,,7.0725,Tuesday,0.48446625000000004,288.558,0.7348751849999999,0.0
2022-05-31 17:30:00,27.24,,6.81,Tuesday,0.466485,277.84799999999996,0.70759986,0.0
2022-05-31 17:45:00,28.46,,7.115,Tuesday,0.4873775000000001,290.292,0.73929119,0.0
2022-05-31 18:00:00,28.34,,7.085,Tuesday,0.48532250000000005,289.068,0.7361740099999999,0.0
2022-05-31 18:15:00,27.29,,6.8225,Tuesday,0.46734125000000004,278.35799999999995,0.708898685,0.0
2022-05-31 18:30:00,26.78,,6.695,Tuesday,0.45860750000000006,273.156,0.69565067,0.0
2022-05-31 18:45:00,28.4,,7.1,Tuesday,0.48635,289.67999999999995,0.7377326,0.0
2022-05-31 19:00:00,28.46,,7.115,Tuesday,0.4873775000000001,290.292,0.73929119,0.0
2022-05-31 19:15:00,28.43,,7.1075,Tuesday,0.48686375000000004,289.986,0.738511895,0.0
2022-05-31 19:30:00,28.46,,7.115,Tuesday,0.4873775000000001,290.292,0.73929119,0.0
2022-05-31 19:45:00,28.45,,7.1125,Tuesday,0.48720625,290.19,0.739031425,0.0
2022-05-31 20:00:00,28.47,,7.1175,Tuesday,0.48754875000000003,290.39399999999995,0.739550955,0.0
2022-05-31 20:15:00,28.48,,7.12,Tuesday,0.48772000000000004,290.496,0.73981072,0.0
2022-05-31 20:30:00,28.46,,7.115,Tuesday,0.4873775000000001,290.292,0.73929119,0.0
2022-05-31 20:45:00,28.47,,7.1175,Tuesday,0.48754875000000003,290.39399999999995,0.739550955,0.0
2022-05-31 21:00:00,28.48,,7.12,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 21:15:00,28.49,,7.1225,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 21:30:00,28.49,,7.1225,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 21:45:00,28.51,,7.1275,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 22:00:00,28.46,,7.115,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 22:15:00,28.48,,7.12,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 22:30:00,27.27,,6.8175,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 22:45:00,28.39,,7.0975,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 23:00:00,26.21,,6.5525,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 23:15:00,28.11,,7.0275,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 23:30:00,22.27,,5.5675,Tuesday,0.0,0.0,0.0,0.0
2022-05-31 23:45:00,23.29,,5.8225,Tuesday,0.0,0.0,0.0,0.0
2022-06-01 00:00:00,23.14,,5.785,Wednesday,0.24759799999999998,236.028,0.266370325,0.0
2022-06-01 00:15:00,23.28,,5.82,Wednesday,0.249096,237.456,0.26798190000000005,0.0
2022-06-01 00:30:00,23.28,,5.82,Wednesday,0.249096,237.456,0.26798190000000005,0.0
2022-06-01 00:45:00,23.28,,5.82,Wednesday,0.249096,237.456,0.26798190000000005,0.0
2022-06-01 01:00:00,23.55,,5.8875,Wednesday,0.251985,240.20999999999998,0.27108993750000004,0.0
2022-06-01 01:15:00,23.43,,5.8575,Wednesday,0.250701,238.986,0.2697085875,0.0
2022-06-01 01:30:00,23.53,,5.8825,Wednesday,0.251771,240.006,0.2708597125,0.0
2022-06-01 01:45:00,23.53,,5.8825,Wednesday,0.251771,240.006,0.2708597125,0.0
2022-06-01 02:00:00,23.56,,5.89,Wednesday,0.252092,240.31199999999998,0.27120505,0.0
2022-06-01 02:15:00,23.55,,5.8875,Wednesday,0.251985,240.20999999999998,0.27108993750000004,0.0
2022-06-01 02:30:00,23.54,,5.885,Wednesday,0.251878,240.10799999999998,0.27097482500000003,0.0
2022-06-01 02:45:00,23.57,,5.8925,Wednesday,0.252199,240.414,0.2713201625,0.0
2022-06-01 03:00:00,23.6,,5.9,Wednesday,0.25252,240.72,0.2716655,0.0
2022-06-01 03:15:00,23.55,,5.8875,Wednesday,0.251985,240.20999999999998,0.27108993750000004,0.0
2022-06-01 03:30:00,18.18,,4.545,Wednesday,0.19452599999999998,185.43599999999998,0.20927452500000002,0.0
2022-06-01 03:45:00,17.49,,4.3725,Wednesday,0.18714299999999998,178.39799999999997,0.20133176249999998,0.0
2022-06-01 04:00:00,16.18,,4.045,Wednesday,0.17312599999999997,165.03599999999997,0.18625202500000002,0.0
2022-06-01 04:15:00,19.79,,4.9475,Wednesday,0.21175299999999997,201.85799999999998,0.2278076375,0.0
2022-06-01 04:30:00,23.53,,5.8825,Wednesday,0.251771,240.006,0.2708597125,0.0
2022-06-01 04:45:00,23.61,,5.9025,Wednesday,0.252627,240.82199999999997,0.2717806125,0.0
2022-06-01 05:00:00,23.58,,5.895,Wednesday,0.252306,240.51599999999996,0.271435275,0.0
2022-06-01 05:15:00,23.56,,5.89,Wednesday,0.252092,240.31199999999998,0.27120505,0.0
2022-06-01 05:30:00,23.57,,5.8925,Wednesday,0.252199,240.414,0.2713201625,0.0
2022-06-01 05:45:00,23.6,,5.9,Wednesday,0.25252,240.72,0.2716655,0.0
2022-06-01 06:00:00,23.57,,5.8925,Wednesday,0.252199,240.414,0.2713201625,0.0
2022-06-01 06:15:00,23.58,,5.895,Wednesday,0.252306,240.51599999999996,0.271435275,0.0
2022-06-01 06:30:00,23.52,,5.88,Wednesday,0.251664,239.90399999999997,0.2707446,0.0
2022-06-01 06:45:00,23.58,,5.895,Wednesday,0.252306,240.51599999999996,0.271435275,0.0
2022-06-01 07:00:00,23.62,,5.905,Wednesday,0.40449250000000003,240.924,0.61356493,0.0
2022-06-01 07:15:00,23.28,,5.82,Wednesday,0.39867,237.456,0.60473292,0.0
2022-06-01 07:30:00,22.34,,5.585,Wednesday,0.38257250000000004,227.868,0.58031501,0.0
2022-06-01 07:45:00,23.5,,5.875,Wednesday,0.4024375,239.7,0.61044775,0.0
2022-06-01 08:00:00,22.04,,5.51,Wednesday,0.377435,224.80799999999996,0.5725220599999999,0.0
2022-06-01 08:15:00,19.72,,4.93,Wednesday,0.33770500000000003,201.14399999999998,0.51225658,0.0
2022-06-01 08:30:00,16.4,,4.1,Wednesday,0.28085,167.27999999999997,0.42601459999999997,0.0
2022-06-01 08:45:00,17.32,,4.33,Wednesday,0.296605,176.664,0.44991298,0.0
2022-06-01 09:00:00,12.87,,3.2175,Wednesday,0.22039875,131.27399999999997,0.334317555,0.0
2022-06-01 09:15:00,15.36,,3.84,Wednesday,0.26304,156.672,0.39899903999999997,0.0
2022-06-01 09:30:00,9.14,,2.285,Wednesday,0.1565225,93.228,0.23742521,0.0
2022-06-01 09:45:00,2.47,,0.6175,Wednesday,0.04229875000000001,25.194,0.064161955,0.0
2022-06-01 10:00:00,2.52,,0.63,Wednesday,0.043155000000000006,25.703999999999997,0.06546078,0.0
2022-06-01 10:15:00,4.2,,1.05,Wednesday,0.071925,42.839999999999996,0.1091013,0.0
2022-06-01 10:30:00,0.37,,0.0925,Wednesday,0.006336250000000001,3.7739999999999996,0.009611305,0.0
2022-06-01 10:45:00,0.01,,0.0025,Wednesday,0.00017125000000000002,0.102,0.000259765,0.0
2022-06-01 11:00:00,0.04,,0.01,Wednesday,0.0006850000000000001,0.408,0.00103906,0.0
2022-06-01 11:15:00,0.02,,0.005,Wednesday,0.00034250000000000003,0.204,0.00051953,0.0
2022-06-01 11:30:00,10.58,,2.645,Wednesday,0.18118250000000002,107.916,0.27483137,0.0
2022-06-01 11:45:00,0.06,,0.015,Wednesday,0.0010275,0.612,0.0015585899999999999,0.0
2022-06-01 12:00:00,5.17,,1.2925,Wednesday,0.08853625000000001,52.733999999999995,0.13429850499999998,0.0
2022-06-01 12:15:00,10.17,,2.5425,Wednesday,0.17416125000000002,103.734,0.26418100499999997,0.0
2022-06-01 12:30:00,7.21,,1.8025,Wednesday,0.12347125,73.542,0.187290565,0.0
2022-06-01 12:45:00,0.21,,0.0525,Wednesday,0.00359625,2.142,0.005455064999999999,0.0
2022-06-01 13:00:00,6.21,,1.5525,Wednesday,0.10634625,63.342,0.161314065,0.0
2022-06-01 13:15:00,10.77,,2.6925,Wednesday,0.18443625,109.85399999999998,0.279766905,0.0
2022-06-01 13:30:00,3.56,,0.89,Wednesday,0.060965000000000005,36.312,0.09247634,0.0
2022-06-01 13:45:00,12.02,,3.005,Wednesday,0.2058425,122.60399999999998,0.31223753,0.0
2022-06-01 14:00:00,14.45,,3.6125,Wednesday,0.24745625000000002,147.39,0.375360425,0.0
2022-06-01 14:15:00,12.79,,3.1975,Wednesday,0.21902875,130.45799999999997,0.33223943499999997,0.0
2022-06-01 14:30:00,18.35,,4.5875,Wednesday,0.31424375000000004,187.17,0.47666877500000004,0.0
2022-06-01 14:45:00,17.24,,4.31,Wednesday,0.29523499999999997,175.84799999999998,0.44783485999999995,0.0
2022-06-01 15:00:00,17.52,,4.38,Wednesday,0.30003,178.70399999999998,0.45510828,0.0
2022-06-01 15:15:00,16.01,,4.0025,Wednesday,0.27417125000000003,163.302,0.415883765,0.0
2022-06-01 15:30:00,17.25,,4.3125,Wednesday,0.29540625000000004,175.95,0.44809462499999997,0.0
2022-06-01 15:45:00,18.16,,4.54,Wednesday,0.31099000000000004,185.232,0.47173324,0.0
2022-06-01 16:00:00,22.4,,5.6,Wednesday,0.3836,228.47999999999996,0.5818736,0.0
2022-06-01 16:15:00,23.12,,5.78,Wednesday,0.39593000000000006,235.82399999999998,0.60057668,0.0
2022-06-01 16:30:00,23.63,,5.9075,Wednesday,0.40466375,241.02599999999998,0.6138246949999999,0.0
2022-06-01 16:45:00,23.58,,5.895,Wednesday,0.4038075,240.51599999999996,0.6125258699999999,0.0
2022-06-01 17:00:00,23.6,,5.9,Wednesday,0.40415000000000006,240.72,0.6130454000000001,0.0
2022-06-01 17:15:00,23.55,,5.8875,Wednesday,0.40329375000000006,240.20999999999998,0.611746575,0.0
2022-06-01 17:30:00,23.59,,5.8975,Wednesday,0.40397875000000005,240.618,0.6127856349999999,0.0
2022-06-01 17:45:00,23.61,,5.9025,Wednesday,0.40432125,240.82199999999997,0.613305165,0.0
2022-06-01 18:00:00,23.63,,5.9075,Wednesday,0.40466375,241.02599999999998,0.6138246949999999,0.0
2022-06-01 18:15:00,23.63,,5.9075,Wednesday,0.40466375,241.02599999999998,0.6138246949999999,0.0
2022-06-01 18:30:00,23.6,,5.9,Wednesday,0.40415000000000006,240.72,0.6130454000000001,0.0
2022-06-01 18:45:00,23.63,,5.9075,Wednesday,0.40466375,241.02599999999998,0.6138246949999999,0.0
2022-06-01 19:00:00,23.59,,5.8975,Wednesday,0.40397875000000005,240.618,0.6127856349999999,0.0
2022-06-01 19:15:00,23.61,,5.9025,Wednesday,0.40432125,240.82199999999997,0.613305165,0.0
2022-06-01 19:30:00,23.63,,5.9075,Wednesday,0.40466375,241.02599999999998,0.6138246949999999,0.0
2022-06-01 19:45:00,23.64,,5.91,Wednesday,0.40483500000000006,241.128,0.61408446,0.0
2022-06-01 20:00:00,23.61,,5.9025,Wednesday,0.40432125,240.82199999999997,0.613305165,0.0
2022-06-01 20:15:00,23.61,,5.9025,Wednesday,0.40432125,240.82199999999997,0.613305165,0.0
2022-06-01 20:30:00,23.65,,5.9125,Wednesday,0.40500625,241.22999999999996,0.614344225,0.0
2022-06-01 20:45:00,23.65,,5.9125,Wednesday,0.40500625,241.22999999999996,0.614344225,0.0
2022-06-01 21:00:00,23.63,,5.9075,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 21:15:00,23.56,,5.89,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 21:30:00,23.64,,5.91,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 21:45:00,23.64,,5.91,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 22:00:00,23.65,,5.9125,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 22:15:00,23.65,,5.9125,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 22:30:00,23.62,,5.905,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 22:45:00,23.1,,5.775,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 23:00:00,23.69,,5.9225,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 23:15:00,23.65,,5.9125,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 23:30:00,23.65,,5.9125,Wednesday,0.0,0.0,0.0,0.0
2022-06-01 23:45:00,23.69,,5.9225,Wednesday,0.0,0.0,0.0,0.0
2022-06-02 00:00:00,23.64,,5.91,Thursday,0.252948,241.128,0.27212595,0.0
2022-06-02 00:15:00,23.65,,5.9125,Thursday,0.253055,241.22999999999996,0.2722410625,0.0
2022-06-02 00:30:00,23.65,,5.9125,Thursday,0.253055,241.22999999999996,0.2722410625,0.0
2022-06-02 00:45:00,23.66,,5.915,Thursday,0.253162,241.332,0.27235617500000003,0.0
2022-06-02 01:00:00,23.67,,5.9175,Thursday,0.253269,241.434,0.27247128750000005,0.0
2022-06-02 01:15:00,23.68,,5.92,Thursday,0.253376,241.53599999999997,0.2725864,0.0
2022-06-02 01:30:00,23.66,,5.915,Thursday,0.253162,241.332,0.27235617500000003,0.0
2022-06-02 01:45:00,23.68,,5.92,Thursday,0.253376,241.53599999999997,0.2725864,0.0
2022-06-02 02:00:00,23.65,,5.9125,Thursday,0.253055,241.22999999999996,0.2722410625,0.0
2022-06-02 02:15:00,23.67,,5.9175,Thursday,0.253269,241.434,0.27247128750000005,0.0
2022-06-02 02:30:00,23.68,,5.92,Thursday,0.253376,241.53599999999997,0.2725864,0.0
2022-06-02 02:45:00,23.66,,5.915,Thursday,0.253162,241.332,0.27235617500000003,0.0
2022-06-02 03:00:00,23.67,,5.9175,Thursday,0.253269,241.434,0.27247128750000005,0.0
2022-06-02 03:15:00,23.65,,5.9125,Thursday,0.253055,241.22999999999996,0.2722410625,0.0
2022-06-02 03:30:00,23.69,,5.9225,Thursday,0.253483,241.638,0.2727015125,0.0
2022-06-02 03:45:00,23.67,,5.9175,Thursday,0.253269,241.434,0.27247128750000005,0.0
2022-06-02 04:00:00,23.69,,5.9225,Thursday,0.253483,241.638,0.2727015125,0.0
2022-06-02 04:15:00,23.68,,5.92,Thursday,0.253376,241.53599999999997,0.2725864,0.0
2022-06-02 04:30:00,22.72,,5.68,Thursday,0.243104,231.74399999999997,0.2615356,0.0
2022-06-02 04:45:00,23.65,,5.9125,Thursday,0.253055,241.22999999999996,0.2722410625,0.0
2022-06-02 05:00:00,23.68,,5.92,Thursday,0.253376,241.53599999999997,0.2725864,0.0
2022-06-02 05:15:00,23.67,,5.9175,Thursday,0.253269,241.434,0.27247128750000005,0.0
2022-06-02 05:30:00,23.68,,5.92,Thursday,0.253376,241.53599999999997,0.2725864,0.0
2022-06-02 05:45:00,23.7,,5.925,Thursday,0.25359,241.73999999999998,0.27281662500000003,0.0
2022-06-02 06:00:00,23.71,,5.9275,Thursday,0.253697,241.84199999999998,0.27293173750000005,0.0
2022-06-02 06:15:00,23.69,,5.9225,Thursday,0.253483,241.638,0.2727015125,0.0
2022-06-02 06:30:00,23.69,,5.9225,Thursday,0.253483,241.638,0.2727015125,0.0
2022-06-02 06:45:00,23.91,,5.9775,Thursday,0.255837,243.88199999999998,0.2752339875,0.0
2022-06-02 07:00:00,23.71,,5.9275,Thursday,0.40603375,241.84199999999998,0.615902815,0.0
2022-06-02 07:15:00,23.71,,5.9275,Thursday,0.40603375,241.84199999999998,0.615902815,0.0
2022-06-02 07:30:00,19.33,,4.8325,Thursday,0.33102625,197.16599999999997,0.502125745,0.0
2022-06-02 07:45:00,16.08,,4.02,Thursday,0.27537,164.01599999999996,0.41770211999999995,0.0
2022-06-02 08:00:00,15.74,,3.935,Thursday,0.26954750000000005,160.548,0.40887011,0.0
2022-06-02 08:15:00,14.56,,3.64,Thursday,0.24934000000000003,148.512,0.37821784,0.0
2022-06-02 08:30:00,16.98,,4.245,Thursday,0.29078250000000005,173.196,0.44108097,0.0
2022-06-02 08:45:00,13.65,,3.4125,Thursday,0.23375625000000003,139.23,0.354579225,0.0
2022-06-02 09:00:00,13.82,,3.455,Thursday,0.23666750000000003,140.964,0.35899523,0.0
2022-06-02 09:15:00,9.8,,2.45,Thursday,0.16782500000000003,99.96,0.2545697,0.0
2022-06-02 09:30:00,10.48,,2.62,Thursday,0.17947000000000002,106.896,0.27223372,0.0
2022-06-02 09:45:00,9.25,,2.3125,Thursday,0.15840625000000003,94.35,0.240282625,0.0
2022-06-02 10:00:00,11.0,,2.75,Thursday,0.18837500000000001,112.19999999999999,0.2857415,0.0
2022-06-02 10:15:00,9.53,,2.3825,Thursday,0.16320125,97.20599999999999,0.24755604499999997,0.0
2022-06-02 10:30:00,7.62,,1.905,Thursday,0.1304925,77.72399999999999,0.19794093,0.0
2022-06-02 10:45:00,4.17,,1.0425,Thursday,0.07141125000000001,42.534,0.108322005,0.0
2022-06-02 11:00:00,7.71,,1.9275,Thursday,0.13203375,78.642,0.200278815,0.0
2022-06-02 11:15:00,7.55,,1.8875,Thursday,0.12929375,77.00999999999999,0.196122575,0.0
2022-06-02 11:30:00,6.31,,1.5775,Thursday,0.10805875,64.362,0.16391171499999999,0.0
2022-06-02 11:45:00,4.65,,1.1625,Thursday,0.07963125000000001,47.43,0.120790725,0.0
2022-06-02 12:00:00,7.45,,1.8625,Thursday,0.12758125,75.99,0.19352492500000001,0.0
2022-06-02 12:15:00,8.43,,2.1075,Thursday,0.14436375,85.98599999999999,0.21898189499999998,0.0
2022-06-02 12:30:00,8.55,,2.1375,Thursday,0.14641875000000001,87.21000000000001,0.222099075,0.0
2022-06-02 12:45:00,0.05,,0.0125,Thursday,0.0008562500000000001,0.51,0.001298825,0.0
2022-06-02 13:00:00,11.49,,2.8725,Thursday,0.19676625000000003,117.198,0.298469985,0.0
2022-06-02 13:15:00,10.57,,2.6425,Thursday,0.18101125,107.814,0.274571605,0.0
2022-06-02 13:30:00,10.47,,2.6175,Thursday,0.17929875000000003,106.794,0.271973955,0.0
2022-06-02 13:45:00,14.48,,3.62,Thursday,0.24797000000000002,147.696,0.37613972,0.0
2022-06-02 14:00:00,15.75,,3.9375,Thursday,0.26971875,160.64999999999998,0.409129875,0.0
2022-06-02 14:15:00,12.75,,3.1875,Thursday,0.21834375,130.04999999999998,0.331200375,0.0
2022-06-02 14:30:00,13.62,,3.405,Thursday,0.2332425,138.92399999999998,0.35379993,0.0
2022-06-02 14:45:00,18.95,,4.7375,Thursday,0.32451875,193.29,0.492254675,0.0
2022-06-02 15:00:00,22.73,,5.6825,Thursday,0.38925125000000005,231.84599999999998,0.590445845,0.0
2022-06-02 15:15:00,23.49,,5.8725,Thursday,0.40226625,239.59799999999996,0.6101879849999999,0.0
2022-06-02 15:30:00,23.05,,5.7625,Thursday,0.39473125000000003,235.10999999999999,0.598758325,0.0
2022-06-02 15:45:00,24.18,,6.045,Thursday,0.4140825,246.63599999999997,0.62811177,0.0
2022-06-02 16:00:00,24.48,,6.12,Thursday,0.41922000000000004,249.696,0.63590472,0.0
2022-06-02 16:15:00,24.14,,6.035,Thursday,0.41339750000000003,246.22799999999998,0.62707271,0.0
2022-06-02 16:30:00,24.92,,6.23,Thursday,0.42675500000000005,254.184,0.64733438,0.0
2022-06-02 16:45:00,23.9,,5.975,Thursday,0.4092875,243.77999999999997,0.62083835,0.0
2022-06-02 17:00:00,24.89,,6.2225,Thursday,0.42624125,253.878,0.646555085,0.0
2022-06-02 17:15:00,24.96,,6.24,Thursday,0.42744000000000004,254.59199999999998,0.64837344,0.0
2022-06-02 17:30:00,25.04,,6.26,Thursday,0.42881,255.408,0.6504515599999999,0.0
2022-06-02 17:45:00,25.35,,6.3375,Thursday,0.43411875000000005,258.57,0.658504275,0.0
2022-06-02 18:00:00,25.65,,6.4125,Thursday,0.43925625,261.63,0.666297225,0.0
2022-06-02 18:15:00,25.72,,6.43,Thursday,0.44045500000000004,262.344,0.6681155799999999,0.0
2022-06-02 18:30:00,25.65,,6.4125,Thursday,0.43925625,261.63,0.666297225,0.0
2022-06-02 18:45:00,25.57,,6.3925,Thursday,0.43788625000000003,260.81399999999996,0.664219105,0.0
2022-06-02 19:00:00,25.63,,6.4075,Thursday,0.43891375,261.426,0.665777695,0.0
2022-06-02 19:15:00,25.71,,6.4275,Thursday,0.44028375000000003,262.242,0.667855815,0.0
2022-06-02 19:30:00,25.71,,6.4275,Thursday,0.44028375000000003,262.242,0.667855815,0.0
2022-06-02 19:45:00,25.77,,6.4425,Thursday,0.44131125000000004,262.854,0.6694144049999999,0.0
2022-06-02 20:00:00,25.73,,6.4325,Thursday,0.44062625000000005,262.44599999999997,0.668375345,0.0
2022-06-02 20:15:00,25.74,,6.435,Thursday,0.4407975,262.54799999999994,0.66863511,0.0
2022-06-02 20:30:00,25.73,,6.4325,Thursday,0.44062625000000005,262.44599999999997,0.668375345,0.0
2022-06-02 20:45:00,25.75,,6.4375,Thursday,0.44096875,262.65,0.668894875,0.0
2022-06-02 21:00:00,25.58,,6.395,Thursday,0.0,0.0,0.0,0.0
2022-06-02 21:15:00,25.74,,6.435,Thursday,0.0,0.0,0.0,0.0
2022-06-02 21:30:00,25.74,,6.435,Thursday,0.0,0.0,0.0,0.0
2022-06-02 21:45:00,25.74,,6.435,Thursday,0.0,0.0,0.0,0.0
2022-06-02 22:00:00,25.74,,6.435,Thursday,0.0,0.0,0.0,0.0
2022-06-02 22:15:00,25.74,,6.435,Thursday,0.0,0.0,0.0,0.0
2022-06-02 22:30:00,24.94,,6.235,Thursday,0.0,0.0,0.0,0.0
2022-06-02 22:45:00,23.08,,5.77,Thursday,0.0,0.0,0.0,0.0
2022-06-02 23:00:00,25.51,,6.3775,Thursday,0.0,0.0,0.0,0.0
2022-06-02 23:15:00,25.75,,6.4375,Thursday,0.0,0.0,0.0,0.0
2022-06-02 23:30:00,25.76,,6.44,Thursday,0.0,0.0,0.0,0.0
2022-06-02 23:45:00,25.77,,6.4425,Thursday,0.0,0.0,0.0,0.0
2022-06-03 00:00:00,25.76,,6.44,Friday,0.275632,262.752,0.2965298,0.0
2022-06-03 00:15:00,25.81,,6.4525,Friday,0.276167,263.26199999999994,0.2971053625,0.0
2022-06-03 00:30:00,25.75,,6.4375,Friday,0.27552499999999996,262.65,0.2964146875,0.0
2022-06-03 00:45:00,25.77,,6.4425,Friday,0.27573899999999996,262.854,0.2966449125,0.0
2022-06-03 01:00:00,25.77,,6.4425,Friday,0.27573899999999996,262.854,0.2966449125,0.0
2022-06-03 01:15:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 01:30:00,25.75,,6.4375,Friday,0.27552499999999996,262.65,0.2964146875,0.0
2022-06-03 01:45:00,25.76,,6.44,Friday,0.275632,262.752,0.2965298,0.0
2022-06-03 02:00:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 02:15:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 02:30:00,25.76,,6.44,Friday,0.275632,262.752,0.2965298,0.0
2022-06-03 02:45:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 03:00:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 03:15:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 03:30:00,25.8,,6.45,Friday,0.27605999999999997,263.15999999999997,0.29699025,0.0
2022-06-03 03:45:00,25.77,,6.4425,Friday,0.27573899999999996,262.854,0.2966449125,0.0
2022-06-03 04:00:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 04:15:00,25.79,,6.4475,Friday,0.275953,263.058,0.2968751375,0.0
2022-06-03 04:30:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 04:45:00,24.43,,6.1075,Friday,0.261401,249.18599999999998,0.2812198375,0.0
2022-06-03 05:00:00,25.59,,6.3975,Friday,0.273813,261.018,0.2945728875,0.0
2022-06-03 05:15:00,25.78,,6.445,Friday,0.275846,262.956,0.29676002500000004,0.0
2022-06-03 05:30:00,25.77,,6.4425,Friday,0.27573899999999996,262.854,0.2966449125,0.0
2022-06-03 05:45:00,25.24,,6.31,Friday,0.270068,257.448,0.29054395,0.0
